Date,Close,Open,High,Low,Volume,Change %
23-May-14,541.49,542.44,545.3,540.51,85.74K,-0.04%
22-May-14,541.73,543.35,547.2,541.43,130.12K,-0.40%
21-May-14,543.88,537.95,543.93,533.19,102.99K,1.18%
20-May-14,537.52,531,537.93,527.69,105.11K,0.84%
19-May-14,533.04,530.31,534.68,525.82,106.14K,0.67%
16-May-14,529.49,522,529.49,519.39,83.78K,1.04%
15-May-14,524.05,529.39,537.27,512.41,132.54K,-1.03%
14-May-14,529.53,510.16,529.59,509.82,108.32K,3.04%
13-May-14,513.91,508.76,518.45,508.51,98.64K,-0.61%
12-May-14,517.05,536.82,536.82,512.25,99.26K,-4.68%
9-May-14,542.46,522.82,542.56,522.7,118.86K,2.92%
8-May-14,527.09,550.75,550.75,525.37,146.49K,-5.87%
7-May-14,559.97,558.04,561.56,553.21,52.42K,0.88%
6-May-14,555.11,561.86,562.36,545.97,100.64K,-1.72%
5-May-14,564.85,578.45,580.11,564.47,76.08K,-2.28%
29-Apr-14,578,570.64,578.21,570.64,50.44K,0.86%
28-Apr-14,573.1,579.05,580.7,573.1,58.05K,-1.01%
25-Apr-14,578.92,571.71,580.74,571.71,64.32K,1.48%
24-Apr-14,570.46,568.38,571.57,566.94,56.70K,0.19%
23-Apr-14,569.36,569.83,573.39,567.04,71.20K,-0.09%
22-Apr-14,569.87,560.63,569.87,556.47,99.11K,2.10%
21-Apr-14,558.14,564.21,568.44,558.14,95.57K,-1.27%
18-Apr-14,565.33,580.89,580.89,565.33,116.97K,-2.58%
17-Apr-14,580.31,580.39,583.51,575.83,117.69K,1.05%
16-Apr-14,574.29,583.64,585.51,567.61,149.24K,-2.01%
15-Apr-14,586.09,596,597.99,586.09,131.67K,-1.68%
14-Apr-14,596.11,602.67,602.7,596.05,128.08K,-0.74%
11-Apr-14,600.57,597.87,602.01,594.96,106.93K,-0.13%
10-Apr-14,601.33,603.25,608.89,600.43,114.25K,-0.32%
8-Apr-14,603.25,600.71,603.25,598.52,127.47K,0.45%
7-Apr-14,600.57,595.72,602.55,595.35,115.65K,1.27%
4-Apr-14,593.04,589.9,593.72,588.34,119.72K,0.61%
3-Apr-14,589.44,584.45,590.91,582.83,105.52K,1.34%
2-Apr-14,581.67,584.17,586.5,574.4,146.78K,-0.37%
1-Apr-14,583.85,590.93,593.03,582.3,173.01K,-1.31%
31-Mar-14,591.57,594.29,597.22,591.57,119.52K,-0.46%
28-Mar-14,594.29,592.82,595.7,590.59,122.37K,0.70%
27-Mar-14,590.14,588.94,591.7,582.81,151.34K,0.35%
26-Mar-14,588.06,603.54,603.68,587.52,259.09K,-2.29%
25-Mar-14,601.85,609.01,609.46,601.85,261.35K,-0.94%
24-Mar-14,607.55,606.55,609.2,604.18,194.82K,0.96%
21-Mar-14,601.75,600.26,607.22,600.26,229.96K,0.25%
20-Mar-14,600.26,607.39,608.51,600.03,192.92K,-0.88%
19-Mar-14,605.59,600.73,605.91,600.42,192.01K,0.96%
18-Mar-14,599.85,602.01,603.21,597.78,205.40K,-0.08%
17-Mar-14,600.36,603.05,603.24,598.7,170.18K,0.59%
14-Mar-14,596.83,596.2,600.68,594.51,163.99K,0.27%
13-Mar-14,595.22,590.83,595.22,590.36,133.78K,0.88%
12-Mar-14,590.02,590.94,596.38,590.02,177.88K,0.26%
11-Mar-14,588.5,585.1,589.45,582.2,162.49K,0.82%
10-Mar-14,583.69,580.84,584.81,579.98,145.03K,0.68%
7-Mar-14,579.75,579.4,582.24,579.1,157.00K,0.21%
6-Mar-14,578.56,576.17,580.04,574.58,141.31K,0.63%
5-Mar-14,574.94,569.97,577.5,569.97,105.93K,0.87%
4-Mar-14,569.97,569.34,572.28,563.55,125.57K,-0.59%
3-Mar-14,573.38,586.65,587.11,573.37,143.30K,-2.23%
28-Feb-14,586.48,586.12,591.36,581.63,119.41K,0.29%
27-Feb-14,584.79,587.82,596.4,584.79,225.21K,-0.85%
26-Feb-14,589.81,590.64,590.79,582.96,157.70K,0.62%
25-Feb-14,586.2,575.49,586.2,575.49,143.52K,1.67%
24-Feb-14,576.58,571.94,576.58,570.07,119.03K,1.05%
21-Feb-14,570.57,570.95,574.61,565.33,124.76K,-0.08%
20-Feb-14,571.04,579.64,584.1,565.31,259.68K,-1.22%
19-Feb-14,578.12,578.53,578.8,573.86,159.10K,0.62%
18-Feb-14,574.56,570.8,574.56,570.16,160.28K,0.76%
17-Feb-14,570.2,571.91,572.85,567.89,163.69K,-0.35%
14-Feb-14,572.22,573.09,576.18,569.38,142.81K,0.36%
13-Feb-14,570.18,567.58,570.68,565.27,147.12K,1.05%
12-Feb-14,564.25,555.55,564.25,554.26,126.10K,1.87%
11-Feb-14,553.9,559.74,561.83,553.9,175.05K,-0.36%
10-Feb-14,555.9,550.41,555.9,548.56,110.19K,1.12%
7-Feb-14,549.76,557.71,558.51,549.37,124.97K,-0.89%
6-Feb-14,554.68,555.51,557.29,551.45,89.24K,-0.33%
27-Jan-14,556.52,560.45,560.49,556.35,67.55K,-0.66%
24-Jan-14,560.19,555.66,560.19,553.46,88.01K,1.20%
23-Jan-14,553.55,550.88,556.5,550.52,73.72K,0.30%
22-Jan-14,551.92,561.34,564.61,551.92,125.28K,-1.43%
21-Jan-14,559.91,555.72,560.18,547.65,100.92K,1.13%
20-Jan-14,553.67,548.22,559.93,548.22,105.72K,1.85%
17-Jan-14,543.59,536.81,549.88,536.81,118.07K,1.88%
16-Jan-14,533.54,528.83,533.54,527.9,97.75K,1.30%
15-Jan-14,526.68,523.72,527.09,522.45,127.58K,0.84%
14-Jan-14,522.31,521.13,524.59,520.63,94.87K,0.23%
13-Jan-14,521.11,519.31,522.32,518.78,71.99K,0.42%
10-Jan-14,518.94,518.33,523.06,518.24,107.18K,0.38%
9-Jan-14,516.98,513.66,516.98,513.52,91.49K,0.60%
8-Jan-14,513.9,511.03,514.2,509.01,70.30K,0.74%
7-Jan-14,510.12,510.84,513,509.87,74.36K,0.20%
6-Jan-14,509.1,505.74,509.1,504.28,68.74K,0.74%
3-Jan-14,505.37,504.41,506.28,503.94,55.60K,0.17%
2-Jan-14,504.51,505.61,506.71,503.04,57.72K,-0.02%
31-Dec-13,504.63,500.04,506.44,499.49,60.92K,0.86%
30-Dec-13,500.35,506.35,507.02,500.35,94.29K,-1.20%
27-Dec-13,506.41,507.08,510.09,506.41,73.74K,-0.03%
26-Dec-13,506.55,504.41,507.57,503.59,82.92K,0.42%
25-Dec-13,504.42,506.37,506.53,503.03,73.61K,-0.24%
24-Dec-13,505.62,508.61,509.54,505.62,91.41K,-0.60%
23-Dec-13,508.68,506.6,509.41,505.73,108.21K,0.84%
20-Dec-13,504.45,507.39,508.29,504.45,142.43K,-0.36%
19-Dec-13,506.28,505.9,508.04,504.92,111.08K,0.20%
18-Dec-13,505.25,505.1,506.11,503.66,62.33K,-0.08%
17-Dec-13,505.67,503.24,505.67,502.2,73.60K,0.72%
16-Dec-13,502.04,503.46,506.52,502.04,62.70K,-0.79%
13-Dec-13,506.06,507.07,509.35,505.49,67.67K,-0.17%
12-Dec-13,506.92,503.77,507.68,503.76,80.16K,0.32%
11-Dec-13,505.31,511.74,511.81,504.9,103.54K,-1.23%
10-Dec-13,511.6,512.1,513.83,510.24,80.98K,0.07%
9-Dec-13,511.23,514.13,514.13,510.94,102.31K,0.22%
6-Dec-13,510.12,510.03,512.37,509.76,78.64K,0.02%
5-Dec-13,510.03,510.39,512.21,507.52,103.88K,-0.17%
4-Dec-13,510.88,512.01,513.4,510.66,111.83K,-0.14%
3-Dec-13,511.62,508.13,514.83,508.13,125.50K,0.61%
2-Dec-13,508.53,509.13,509.48,507.1,77.69K,0.15%
29-Nov-13,507.78,507.42,508.78,506.05,101.25K,0.01%
28-Nov-13,507.71,508.53,509.15,506.99,82.13K,-0.14%
27-Nov-13,508.43,510.96,513.25,507.66,102.74K,-0.14%
26-Nov-13,509.16,506.98,510.75,504.65,93.48K,0.53%
25-Nov-13,506.46,506.94,509.72,506.08,97.38K,0.16%
22-Nov-13,505.64,504.52,506.46,502.83,106.38K,0.42%
21-Nov-13,503.54,507,510.21,503.54,173.94K,-0.39%
20-Nov-13,505.52,504.68,505.75,502.98,107.16K,0.16%
19-Nov-13,504.71,505.45,507.63,504.71,96.55K,-0.35%
18-Nov-13,506.48,503.33,507.41,503.33,115.88K,1.03%
15-Nov-13,501.34,497.88,502.12,497.72,91.22K,0.70%
14-Nov-13,497.85,496.67,498.82,496.12,65.07K,0.35%
13-Nov-13,496.12,496.9,498.62,495.68,64.53K,-0.31%
12-Nov-13,497.65,500.81,501.36,496.79,121.98K,-0.68%
11-Nov-13,501.08,498.03,501.08,497.41,93.28K,0.50%
8-Nov-13,498.61,498.8,500.47,498.33,72.79K,-0.25%
7-Nov-13,499.86,501.4,503.3,499.29,106.54K,-0.53%
6-Nov-13,502.52,500.83,502.52,499.58,81.85K,0.55%
5-Nov-13,499.79,497.38,500.28,495.84,75.86K,0.55%
4-Nov-13,497.07,497.25,498.49,495.68,65.13K,0.00%
1-Nov-13,497.08,499.21,499.27,496.93,42.53K,-0.07%
31-Oct-13,497.41,500.04,500.59,497.41,43.35K,-0.33%
30-Oct-13,499.07,498,500.97,497.95,48.37K,0.40%
29-Oct-13,497.08,494.66,497.74,494.01,57.87K,0.12%
28-Oct-13,496.46,501.27,501.86,496.46,73.72K,-0.86%
25-Oct-13,500.75,502.8,503.17,499.53,74.17K,-0.08%
24-Oct-13,501.17,503.47,505.74,500.64,86.40K,-0.57%
23-Oct-13,504.05,501.41,504.81,501.41,82.43K,0.70%
22-Oct-13,500.57,500.94,502.95,498.74,74.97K,-0.20%
21-Oct-13,501.57,501.8,503.72,500.25,112.33K,0.15%
18-Oct-13,500.83,499.89,501.39,497.91,69.75K,0.25%
17-Oct-13,499.59,501.88,502.64,498.83,64.10K,0.13%
16-Oct-13,498.96,495.59,500.6,495.02,69.93K,0.65%
15-Oct-13,495.72,493.03,495.72,492.37,50.45K,0.43%
14-Oct-13,493.62,494.31,495.67,492.81,38.40K,-0.18%
11-Oct-13,494.53,496.71,498.58,494.53,53.53K,-0.06%
10-Oct-13,494.81,500.34,501.64,494.81,66.51K,-1.17%
9-Oct-13,500.67,501.28,502.52,498.98,64.40K,-0.31%
8-Oct-13,502.22,500.53,502.64,497.58,72.19K,0.35%
7-Oct-13,500.47,497.45,502.16,496.92,72.10K,0.60%
4-Oct-13,497.5,492.17,497.73,490.43,59.72K,1.06%
3-Oct-13,492.3,495,495,491.59,62.67K,-0.42%
2-Oct-13,494.39,492.58,496.86,492.58,77.33K,0.44%
1-Oct-13,492.24,491.92,496.59,491.34,102.08K,-0.08%
30-Sep-13,492.63,487.12,492.65,486.7,68.46K,1.24%
27-Sep-13,486.61,484.68,487.82,483.85,47.13K,0.31%
26-Sep-13,485.11,486.28,487.88,482.61,49.67K,-0.23%
25-Sep-13,486.22,482.41,488.98,482.41,80.66K,0.70%
24-Sep-13,482.82,478.88,483.78,478.85,82.40K,0.78%
23-Sep-13,479.09,476.79,479.09,475.06,46.17K,0.40%
20-Sep-13,477.19,476.12,477.19,474.7,84.26K,0.23%
19-Sep-13,476.09,477.99,478.99,475.69,35.57K,0.39%
18-Sep-13,474.26,478.65,479.43,473.52,39.01K,-0.73%
17-Sep-13,477.73,476.21,480.16,475.82,39.15K,0.45%
16-Sep-13,475.57,478.32,478.7,473.97,38.47K,-0.18%
13-Sep-13,476.42,475.11,478,474.54,29.07K,0.17%
12-Sep-13,475.59,474.97,477.25,474.91,32.57K,-0.17%
11-Sep-13,476.4,474.53,478.95,473.68,33.57K,0.39%
10-Sep-13,474.53,470.16,475.62,470.16,28.76K,0.93%
9-Sep-13,470.16,478.98,478.98,469.39,54.93K,-2.06%
6-Sep-13,480.03,479.18,480.55,475.16,46.82K,0.52%
5-Sep-13,477.57,473.62,477.77,470.72,47.48K,1.30%
4-Sep-13,471.45,472.77,476.42,469.3,69.28K,-0.15%
3-Sep-13,472.17,473.56,477.08,470.26,29.19K,-0.11%
30-Aug-13,472.7,469.64,472.7,462.13,35.50K,0.89%
29-Aug-13,468.55,473.33,477.09,468.55,39.84K,-1.00%
28-Aug-13,473.3,482.48,482.48,470.29,69.27K,-2.53%
27-Aug-13,485.57,488.23,489.89,485.57,27.83K,-1.01%
26-Aug-13,490.54,485.26,490.54,478.59,43.03K,0.76%
23-Aug-13,486.82,496.12,497.89,482.78,54.17K,-1.87%
22-Aug-13,496.12,499.82,503.92,494.4,53.03K,-1.31%
21-Aug-13,502.7,504.77,504.78,497.01,53.82K,-0.42%
20-Aug-13,504.81,509.59,510.59,504.11,65.90K,-1.22%
19-Aug-13,511.02,507.27,513.34,507.16,61.78K,0.64%
16-Aug-13,507.79,508.22,510.22,505.48,60.58K,-0.08%
15-Aug-13,508.22,505.03,509.6,505.03,63.49K,0.92%
14-Aug-13,503.57,498.51,503.89,496.35,35.78K,1.17%
13-Aug-13,497.73,499.46,502.63,497.4,36.52K,-0.35%
12-Aug-13,499.46,501.35,501.39,497.53,31.95K,-0.23%
9-Aug-13,500.62,498.88,502.04,498.88,28.10K,0.48%
8-Aug-13,498.22,499.53,503.51,497.05,28.33K,-0.38%
7-Aug-13,500.1,496.95,502.26,495.02,40.45K,0.71%
6-Aug-13,496.56,492.69,496.56,491.91,34.42K,0.59%
5-Aug-13,493.66,494.38,496.74,492.75,29.58K,-0.20%
2-Aug-13,494.66,493.33,495.71,493.02,26.27K,0.45%
1-Aug-13,492.43,490.9,494.31,489.57,31.50K,0.12%
31-Jul-13,491.85,488.1,493.1,487.1,41.62K,0.68%
30-Jul-13,488.54,485.78,490.36,485.74,30.66K,0.59%
29-Jul-13,485.69,493.81,494.36,485.56,32.83K,-1.67%
26-Jul-13,493.93,493.5,495.16,487.92,43.41K,0.44%
25-Jul-13,491.78,493.75,495.85,491.71,42.25K,-0.49%
24-Jul-13,494.18,503.67,504.27,493.36,60.42K,-2.00%
23-Jul-13,504.29,506.16,508.64,504.22,53.03K,-0.37%
22-Jul-13,506.16,505.11,507.71,501.63,54.39K,0.48%
19-Jul-13,503.76,499.64,505.38,499.28,48.11K,1.39%
18-Jul-13,496.84,495.68,500.51,494.23,53.15K,-0.13%
17-Jul-13,497.5,496.38,498.42,493.37,42.12K,0.26%
16-Jul-13,496.22,494.66,497.83,493.74,42.32K,0.43%
15-Jul-13,494.1,496.12,498.32,492.95,43.48K,0.02%
12-Jul-13,493.99,485.14,493.99,485.13,51.91K,1.97%
11-Jul-13,484.47,484.38,485.44,482.11,35.04K,0.01%
10-Jul-13,484.43,487.81,489.83,484.43,32.64K,-0.22%
9-Jul-13,485.5,483.96,485.5,481.14,29.84K,0.57%
8-Jul-13,482.77,485.24,485.95,480.58,40.65K,-0.60%
5-Jul-13,485.66,488.06,489.99,485.22,38.32K,-0.32%
4-Jul-13,487.22,489.23,490.65,486.49,39.43K,-0.03%
3-Jul-13,487.35,489.84,492.93,487.11,45.91K,-0.51%
2-Jul-13,489.84,480.72,490.14,480.72,37.84K,2.04%
1-Jul-13,480.04,478.98,482.03,475.26,35.06K,-0.23%
28-Jun-13,481.13,484.84,485.94,479.94,62.41K,-0.38%
27-Jun-13,482.95,476.33,482.95,475,46.02K,1.99%
26-Jun-13,473.53,473.26,476.47,466.41,66.68K,0.11%
25-Jun-13,473.02,487.04,488.55,466.78,86.82K,-3.41%
24-Jun-13,489.74,500.44,501.14,487.41,58.31K,-1.82%
21-Jun-13,498.84,497.3,501.25,495.23,94.15K,-0.13%
20-Jun-13,499.51,502.22,503.75,498.55,49.47K,-0.77%
19-Jun-13,503.37,501.58,504.11,500.61,43.06K,0.90%
18-Jun-13,498.88,497.06,500.54,495.5,55.77K,0.07%
17-Jun-13,498.52,510.52,511.23,498.31,75.81K,-2.06%
14-Jun-13,509.03,517.14,518,509.03,60.67K,-1.18%
13-Jun-13,515.09,518.28,519.54,510.07,62.54K,-0.61%
12-Jun-13,518.24,521.21,524.91,518.24,70.56K,-0.71%
11-Jun-13,521.95,525.2,525.68,520.94,68.05K,-0.50%
10-Jun-13,524.56,530.97,533.15,524.56,94.17K,-0.65%
7-Jun-13,527.97,523.21,527.97,523.19,74.55K,1.36%
6-Jun-13,520.9,513.43,521.28,513.16,72.25K,1.22%
5-Jun-13,514.64,512.37,514.64,508.86,56.29K,0.77%
4-Jun-13,510.69,517.03,521.96,510.69,78.93K,-1.23%
3-Jun-13,517.03,518.3,521.35,516.64,75.93K,-0.26%
31-May-13,518.39,526.58,526.58,518.39,150.13K,-0.59%
30-May-13,521.45,517.18,521.45,513.68,75.59K,1.23%
29-May-13,515.09,517.91,520.36,511.31,99.72K,-0.24%
28-May-13,516.33,515.62,517.97,512.81,87.43K,0.77%
27-May-13,512.41,504.38,516.08,504.38,93.33K,2.43%
24-May-13,500.24,498.77,503.6,495.96,62.52K,0.41%
23-May-13,498.22,501.15,506.58,498.22,80.02K,-0.80%
22-May-13,502.23,503.23,504.68,501.44,66.88K,0.41%
21-May-13,500.18,496.09,502.6,495.95,88.74K,1.61%
20-May-13,492.27,487.71,492.96,485.42,48.67K,0.96%
17-May-13,487.6,489.99,491.85,487.6,50.05K,-0.56%
16-May-13,490.34,486,491.44,485.28,49.81K,0.90%
15-May-13,485.97,482.82,487.52,481.8,37.55K,0.44%
14-May-13,483.85,486.94,487.45,480.79,46.53K,-1.04%
13-May-13,488.93,486.96,490.38,486.96,45.49K,0.58%
10-May-13,486.1,488.1,490.76,484.75,85.57K,-0.02%
9-May-13,486.22,485.44,488.57,485.2,101.30K,0.24%
8-May-13,485.07,486.74,488.04,483.03,63.52K,-0.11%
7-May-13,485.58,489.35,491.56,484.39,58.06K,-0.56%
6-May-13,488.32,478.94,488.32,478.94,52.99K,2.75%
3-May-13,475.24,471.14,475.24,470.81,26.29K,0.47%
2-May-13,473.02,474.54,476.42,472.16,25.84K,-0.31%
26-Apr-13,474.51,477.04,479.12,474.43,31.27K,-0.44%
25-Apr-13,476.59,474.87,477.8,474.29,37.11K,0.78%
24-Apr-13,472.89,474.48,475.75,472.89,32.85K,-0.17%
23-Apr-13,473.69,470.59,475.48,469.13,34.01K,1.12%
22-Apr-13,468.43,471.81,472.95,466.78,39.69K,-1.01%
18-Apr-13,473.21,483.99,483.99,471.1,38.52K,-2.23%
17-Apr-13,483.99,482.17,483.99,476.53,30.05K,1.24%
16-Apr-13,478.07,475.07,479.97,466.56,58.21K,-0.41%
15-Apr-13,480.02,491.65,491.77,478.8,54.83K,-2.88%
12-Apr-13,494.27,505.37,505.9,490.82,52.31K,-1.94%
11-Apr-13,504.07,501.39,504.51,497.08,52.04K,1.52%
10-Apr-13,496.5,512.15,518.46,496.5,69.18K,-2.74%
9-Apr-13,510.49,505.09,512.85,504.16,60.76K,0.76%
8-Apr-13,506.66,505,507.75,501.91,52.18K,0.81%
5-Apr-13,502.58,501.16,503.36,497.83,48.75K,1.05%
4-Apr-13,497.35,505.54,506.63,497.35,52.18K,-1.70%
3-Apr-13,505.93,509.29,511.59,502.38,57.12K,-0.69%
2-Apr-13,509.43,507.31,514.1,507.22,70.26K,0.72%
1-Apr-13,505.81,490.66,505.81,489.9,55.43K,3.01%
29-Mar-13,491.04,487.01,492.96,483.5,38.99K,0.08%
28-Mar-13,490.67,491.64,495.12,487.67,45.82K,-0.12%
27-Mar-13,491.26,489.3,492.46,485.34,38.97K,0.37%
26-Mar-13,489.46,494.19,496.32,489.14,47.04K,-0.83%
25-Mar-13,493.57,491.76,495.64,488.55,38.34K,0.73%
22-Mar-13,489.99,492.88,500.59,486.15,54.55K,-0.37%
21-Mar-13,491.79,488.64,494.57,488.43,57.18K,0.98%
20-Mar-13,487.04,481.88,488.94,480.53,52.32K,1.37%
19-Mar-13,480.48,478.45,482.21,477.55,35.32K,0.28%
18-Mar-13,479.13,481.53,482.59,478.54,49.14K,-0.46%
15-Mar-13,481.35,474.99,481.35,474.45,74.40K,1.42%
14-Mar-13,474.6,471.63,474.6,470.81,46.72K,0.30%
13-Mar-13,473.18,476.43,478.05,471.85,50.26K,-0.45%
12-Mar-13,475.34,475.23,478.67,470.51,60.26K,-0.24%
11-Mar-13,476.5,471.29,476.79,469.78,56.61K,1.24%
8-Mar-13,470.68,468.1,471.75,468.1,31.77K,0.87%
7-Mar-13,466.63,470.73,472.54,466.63,46.95K,-0.95%
6-Mar-13,471.09,466.96,471.09,464.19,35.56K,1.94%
5-Mar-13,462.12,467.36,467.84,461.61,59.79K,-1.41%
4-Mar-13,468.74,477.04,479.06,468.74,74.56K,-1.76%
1-Mar-13,477.15,476.51,480.39,475.46,55.93K,0.55%
28-Feb-13,474.56,465.72,476.41,465.72,53.25K,1.90%
27-Feb-13,465.72,465.89,467.5,459.64,71.44K,0.14%
26-Feb-13,465.05,482.5,482.5,463.64,93.97K,-3.85%
25-Feb-13,483.69,481.67,483.97,478.3,49.62K,1.26%
22-Feb-13,477.69,482.03,487.11,470.23,107.35K,0.20%
21-Feb-13,476.73,494.83,497.7,476.73,123.31K,-3.66%
20-Feb-13,494.83,487.99,495.82,487.68,78.55K,0.83%
19-Feb-13,490.78,493.4,495.39,490.33,104.49K,-0.64%
18-Feb-13,493.95,497.87,497.87,493.95,69.42K,-0.02%
8-Feb-13,494.03,491.85,495.72,489.64,60.72K,0.70%
7-Feb-13,490.62,490.88,493.72,488.03,73.01K,0.46%
6-Feb-13,488.36,479.62,488.62,479.62,65.15K,2.30%
5-Feb-13,477.36,481.82,482.56,477.36,63.41K,-1.04%
4-Feb-13,482.38,487.06,488.96,482.38,56.88K,-0.22%
1-Feb-13,483.42,477.11,483.42,473.23,76.85K,0.76%
31-Jan-13,479.79,484.04,485.19,479.79,80.50K,-1.60%
30-Jan-13,487.6,486.67,490.89,482.76,83.26K,0.74%
29-Jan-13,484.01,478.02,484.34,476.33,88.11K,0.92%
28-Jan-13,479.6,474.27,485.67,474.27,107.36K,2.46%
25-Jan-13,468.09,455.28,468.09,455.25,86.46K,3.47%
24-Jan-13,452.4,444.34,452.4,444.19,49.81K,2.04%
23-Jan-13,443.37,443.96,447.79,440.48,50.66K,0.12%
22-Jan-13,442.85,449.01,450.8,441.24,67.33K,-1.10%
21-Jan-13,447.79,453.91,456.34,447.79,58.68K,-1.40%
18-Jan-13,454.16,458.21,459.82,450.28,84.21K,-0.57%
17-Jan-13,456.76,465.66,466.55,456.76,96.33K,-1.82%
16-Jan-13,465.25,462.17,470.34,462.17,96.57K,0.83%
15-Jan-13,461.42,459.24,461.42,455.93,88.78K,0.53%
14-Jan-13,458.97,458.08,462.08,455.51,69.55K,-0.80%
11-Jan-13,462.69,468.39,469.16,461.74,75.12K,0.56%
10-Jan-13,460.12,447.99,460.12,444.08,79.40K,2.53%
9-Jan-13,448.77,447.16,457.75,442.26,134.77K,0.36%
8-Jan-13,447.16,437.25,447.16,437.15,121.10K,2.99%
7-Jan-13,434.19,428.53,434.64,426.86,78.32K,1.91%
4-Jan-13,426.06,418.75,426.48,417.5,64.85K,1.62%
3-Jan-13,419.27,420.68,420.68,413.68,99.83K,0.22%
2-Jan-13,418.35,415.5,419.05,414.41,64.29K,1.12%
28-Dec-12,413.73,409.49,413.73,408.32,84.32K,0.92%
27-Dec-12,409.97,408.32,410.68,406.58,79.45K,0.95%
26-Dec-12,406.1,399.43,406.1,398.31,59.62K,1.19%
25-Dec-12,401.34,401.01,401.72,398.09,50.85K,0.41%
24-Dec-12,399.71,397.25,400.22,396.57,73.07K,0.74%
21-Dec-12,396.78,397.49,400.27,394.27,76.82K,-0.73%
20-Dec-12,399.68,399.13,400.71,397.86,82.89K,0.27%
19-Dec-12,398.59,395.84,398.59,395.34,72.58K,1.32%
18-Dec-12,393.39,396.21,396.45,392.34,52.37K,-0.06%
17-Dec-12,393.63,391.37,395.3,391.31,67.40K,0.36%
14-Dec-12,392.21,392.23,394.61,392.05,43.16K,0.26%
13-Dec-12,391.19,393.04,393.81,390.57,44.11K,0.03%
12-Dec-12,391.08,388.41,393.13,386.46,47.17K,0.44%
11-Dec-12,389.37,386.25,389.37,385.81,40.40K,0.69%
10-Dec-12,386.69,384.84,387.67,383.53,44.50K,0.75%
7-Dec-12,383.8,386.44,386.6,383.8,33.52K,-0.49%
6-Dec-12,385.69,385.59,386.62,384.53,36.30K,0.00%
5-Dec-12,385.69,382.1,387.05,382.1,40.54K,0.94%
4-Dec-12,382.1,379.02,382.1,377.89,29.90K,0.75%
3-Dec-12,379.27,377.94,379.27,375.78,21.90K,0.38%
30-Nov-12,377.82,380.01,380.18,377.52,45.54K,-0.10%
29-Nov-12,378.2,377.45,378.62,376.93,15.95K,0.64%
28-Nov-12,375.79,376.13,377.32,374.15,29.71K,-0.29%
27-Nov-12,376.89,377.77,378.62,376.08,18.73K,-0.27%
26-Nov-12,377.9,382.43,382.62,377.82,22.36K,-1.00%
23-Nov-12,381.71,383.22,384.25,381.14,21.45K,-0.39%
22-Nov-12,383.22,383.44,384.1,382.57,18.23K,-0.17%
21-Nov-12,383.87,385.18,385.8,382.72,21.61K,-0.32%
20-Nov-12,385.1,383.23,385.37,381.84,24.47K,0.46%
19-Nov-12,383.32,384.83,386.22,382.42,22.55K,-0.62%
16-Nov-12,385.71,385.83,386.25,383.16,22.58K,-0.31%
15-Nov-12,386.91,389.84,390.65,386.6,28.76K,-0.21%
14-Nov-12,387.71,384.74,389.4,384.61,23.96K,0.65%
13-Nov-12,385.22,387.52,388.43,385.15,28.50K,-0.87%
12-Nov-12,388.62,386.71,388.94,385.66,41.91K,0.49%
9-Nov-12,386.71,385.61,386.79,383.72,24.76K,0.29%
8-Nov-12,385.6,380.32,385.6,380.13,23.29K,1.23%
7-Nov-12,380.9,377.83,381.22,375.75,31.15K,1.05%
6-Nov-12,376.95,377.27,379.05,375.12,46.23K,-0.08%
5-Nov-12,377.27,372.39,378.45,372.39,30.99K,0.54%
2-Nov-12,375.26,378.74,380.33,374.98,59.15K,-3.27%
1-Nov-12,387.95,388.1,389.74,387.95,46.10K,-0.12%
31-Oct-12,388.42,388.5,390.05,387.39,57.63K,-0.37%
30-Oct-12,389.86,391.13,392.17,389.64,23.08K,-0.38%
29-Oct-12,391.36,390.96,392.6,390.63,29.76K,-0.09%
26-Oct-12,391.7,390.05,393.13,389.5,22.93K,0.46%
25-Oct-12,389.92,393.79,394.54,389.92,43.00K,-1.40%
24-Oct-12,395.45,397.69,398.43,395.24,34.21K,-0.57%
23-Oct-12,397.71,397.27,399.22,395.89,35.30K,0.18%
22-Oct-12,397,397.77,398.34,394.69,45.95K,-0.31%
19-Oct-12,398.23,399.52,400.46,394.98,52.60K,-0.07%
18-Oct-12,398.51,395.94,399.55,395.94,34.99K,0.38%
17-Oct-12,397.02,399.22,400.97,395.91,59.13K,-0.55%
16-Oct-12,399.22,392.6,399.22,392.6,41.18K,1.96%
15-Oct-12,391.56,392.88,394.19,390.72,36.04K,-0.25%
12-Oct-12,392.54,394.17,395.01,392.26,55.38K,-0.42%
11-Oct-12,394.19,395.32,397.55,393.87,45.28K,-0.12%
10-Oct-12,394.66,392.38,394.66,391.75,37.97K,0.25%
9-Oct-12,393.67,394.36,394.87,392.26,38.75K,0.06%
8-Oct-12,393.45,387.83,393.45,387.83,35.59K,1.36%
5-Oct-12,388.16,384.78,388.16,384.65,27.64K,0.95%
4-Oct-12,384.51,385.68,386.66,383.62,25.98K,-0.22%
3-Oct-12,385.37,385.61,387.6,383.07,36.72K,0.27%
2-Oct-12,384.32,386.78,387.62,384.2,26.08K,-0.58%
1-Oct-12,386.55,391.74,391.86,386.42,29.92K,-1.53%
28-Sep-12,392.57,392.11,393.91,390.99,37.10K,-0.20%
27-Sep-12,393.34,395.66,396.67,391.34,28.63K,-0.45%
